"Index","Name","Age","Nationality","Overall","Potential","Preferred Foot","Height","Weight","Standardized Height","Height Percentile"
321,"Bailey","20","Jamaica",81,89,"Left",70,174,-0.513656044131239,0.303746244407079
322,"Akanji","22","Switzerland",81,87,"Right",74,187,0.995967263296877,0.84036697427128
323,"Jong","21","Netherlands",81,89,"Right",71,154,-0.13625021727421,0.445811738816824
324,"Nélson","24","Portugal",81,86,"Right",70,148,-0.513656044131239,0.303746244407079
325,"Pablo","22","Spain",81,86,"Right",70,148,-0.513656044131239,0.303746244407079
326,"Fabián","22","Spain",81,89,"Left",74,154,0.995967263296877,0.84036697427128
327,"Bailly","24","IvoryCoast",81,87,"Right",73,170,0.618561436439848,0.731897343398344
328,"Ceballos","21","Spain",81,88,"Right",70,154,-0.513656044131239,0.303746244407079
329,"Lozano","22","Mexico",81,86,"Right",69,154,-0.891061870988268,0.186447989397852
330,"Morales","30","Spain",81,81,"Right",71,154,-0.13625021727421,0.445811738816824
331,"Seri","26","IvoryCoast",81,82,"Right",67,161,-1.64587352470233,0.0498949003918574
332,"Politano","24","Italy",81,84,"Left",67,148,-1.64587352470233,0.0498949003918574
333,"Brozovi?","25","Croatia",81,84,"Right",71,150,-0.13625021727421,0.445811738816824
334,"Williams","24","Spain",81,87,"Right",73,174,0.618561436439848,0.731897343398344
335,"Correa","23","Argentina",81,87,"Right",67,150,-1.64587352470233,0.0498949003918574
336,"Christensen","22","Denmark",81,88,"Right",74,179,0.995967263296877,0.84036697427128
337,"Mário","25","Portugal",81,84,"Right",70,161,-0.513656044131239,0.303746244407079
338,"Strakosha","23","Albania",81,86,"Right",76,172,1.75077891701094,0.960008000219213
339,"Hysaj","24","Albania",81,86,"Right",72,154,0.241155609582819,0.595282742962414
340,"Zieli?ski","24","Poland",81,88,"Right",71,165,-0.13625021727421,0.445811738816824
341,"Pereira","24","Portugal",81,85,"Right",69,154,-0.891061870988268,0.186447989397852
342,"Grimaldo","22","Spain",81,87,"Left",67,152,-1.64587352470233,0.0498949003918574
343,"Guerreiro","24","Portugal",81,86,"Left",67,157,-1.64587352470233,0.0498949003918574
344,"Doucouré","25","France",81,85,"Right",72,168,0.241155609582819,0.595282742962414
345,"Martínez","25","Venezuela",81,84,"Right",67,152,-1.64587352470233,0.0498949003918574
346,"Bacca","31","Colombia",81,81,"Right",71,170,-0.13625021727421,0.445811738816824
347,"Plea","25","France",81,83,"Right",71,174,-0.13625021727421,0.445811738816824
348,"Davies","25","Wales",81,84,"Left",72,168,0.241155609582819,0.595282742962414
349,"Nastasi?","25","Serbia",81,84,"Left",74,183,0.995967263296877,0.84036697427128
350,"Milik","24","Poland",81,88,"Left",73,172,0.618561436439848,0.731897343398344
351,"Sabitzer","24","Austria",81,84,"Right",70,170,-0.513656044131239,0.303746244407079
352,"Mendy","23","France",81,86,"Left",73,187,0.618561436439848,0.731897343398344
353,"Kramer","27","Germany",81,82,"Right",75,168,1.37337309015391,0.915181804492968
354,"Vrsaljko","26","Croatia",81,84,"Right",71,168,-0.13625021727421,0.445811738816824
355,"Hazard","25","Belgium",81,83,"Right",69,152,-0.891061870988268,0.186447989397852
356,"Bellarabi","28","Germany",81,81,"Right",72,179,0.241155609582819,0.595282742962414
357,"Zaza","27","Italy",81,82,"Left",73,185,0.618561436439848,0.731897343398344
358,"Ghoulam","27","Algeria",81,82,"Left",72,176,0.241155609582819,0.595282742962414
359,"Lecomte","27","France",81,84,"Left",73,172,0.618561436439848,0.731897343398344
360,"Ili?i?","30","Slovenia",81,81,"Left",75,174,1.37337309015391,0.915181804492968
361,"Volland","25","Germany",81,83,"Left",70,187,-0.513656044131239,0.303746244407079
362,"Alcácer","24","Spain",81,85,"Right",69,159,-0.891061870988268,0.186447989397852
363,"Vitolo","28","Spain",81,81,"Right",73,174,0.618561436439848,0.731897343398344
364,"Xhaka","25","Switzerland",81,84,"Left",73,181,0.618561436439848,0.731897343398344
365,"Tadi?","29","Serbia",81,81,"Left",71,168,-0.13625021727421,0.445811738816824
366,"Aránguiz","29","Chile",81,81,"Right",67,154,-1.64587352470233,0.0498949003918574
367,"Verdi","25","Italy",81,81,"Left",67,134,-1.64587352470233,0.0498949003918574
368,"Lovren","28","Croatia",81,82,"Right",74,185,0.995967263296877,0.84036697427128
369,"Medel","30","Chile",81,81,"Right",67,143,-1.64587352470233,0.0498949003918574
370,"Shaqiri","26","Switzerland",81,81,"Left",67,159,-1.64587352470233,0.0498949003918574
371,"Corona","25","Mexico",81,83,"Right",68,137,-1.2684676978453,0.102315489580169
372,"Areola","25","France",81,85,"Right",77,207,2.12818474386796,0.983339115386145
373,"Vogt","26","Germany",81,82,"Right",76,187,1.75077891701094,0.960008000219213
374,"Herrera","28","Spain",81,81,"Right",72,154,0.241155609582819,0.595282742962414
375,"Salvio","27","Argentina",81,81,"Right",68,170,-1.2684676978453,0.102315489580169
376,"El","25","Italy",81,82,"Right",70,159,-0.513656044131239,0.303746244407079
377,"Smalling","28","England",81,82,"Right",76,179,1.75077891701094,0.960008000219213
378,"Hulk","31","Brazil",81,81,"Left",71,187,-0.13625021727421,0.445811738816824
379,"Kagawa","29","Japan",81,81,"Right",69,150,-0.891061870988268,0.186447989397852
380,"Lanzini","25","Argentina",81,85,"Right",66,130,-2.02327935155936,0.0215221772540829
381,"Smolov","28","Russia",81,81,"Right",74,176,0.995967263296877,0.84036697427128
382,"Stindl","29","Germany",81,81,"Right",71,176,-0.13625021727421,0.445811738816824
383,"Toprak","28","Turkey",81,82,"Right",73,183,0.618561436439848,0.731897343398344
384,"Perotti","29","Argentina",81,81,"Right",70,154,-0.513656044131239,0.303746244407079
385,"Muslera","32","Uruguay",81,81,"Right",75,163,1.37337309015391,0.915181804492968
386,"Höwedes","30","Germany",81,81,"Right",74,170,0.995967263296877,0.84036697427128
387,"Kjær","29","Denmark",81,81,"Right",74,185,0.995967263296877,0.84036697427128
388,"Bender","29","Germany",81,81,"Right",73,176,0.618561436439848,0.731897343398344
389,"Valbuena","33","France",81,81,"Right",66,139,-2.02327935155936,0.0215221772540829
390,"León","31","Spain",81,81,"Right",72,161,0.241155609582819,0.595282742962414
391,"Boateng","31","Ghana",81,81,"Right",73,190,0.618561436439848,0.731897343398344
392,"Piszczek","33","Poland",81,81,"Right",72,174,0.241155609582819,0.595282742962414
393,"Candreva","31","Italy",81,81,"Right",71,154,-0.13625021727421,0.445811738816824
394,"Wass","29","Denmark",81,81,"Right",71,163,-0.13625021727421,0.445811738816824
395,"Lamela","26","Argentina",81,82,"Left",72,176,0.241155609582819,0.595282742962414
396,"Rose","27","England",81,81,"Left",69,168,-0.891061870988268,0.186447989397852
397,"Vela","29","Mexico",81,81,"Left",70,170,-0.513656044131239,0.303746244407079
398,"Augusto","30","Brazil",81,81,"Right",73,190,0.618561436439848,0.731897343398344
399,"Valencia","32","Ecuador",81,81,"Right",71,183,-0.13625021727421,0.445811738816824
400,"Fabia?ski","33","Poland",81,81,"Right",75,183,1.37337309015391,0.915181804492968
401,"Moutinho","31","Portugal",81,81,"Right",67,134,-1.64587352470233,0.0498949003918574
402,"Valero","33","Spain",81,81,"Right",69,161,-0.891061870988268,0.186447989397852
403,"Quagliarella","35","Italy",81,81,"Right",71,174,-0.13625021727421,0.445811738816824
404,"Gomis","32","France",81,81,"Right",72,170,0.241155609582819,0.595282742962414
405,"Fernandes","32","Portugal",81,81,"Right",69,165,-0.891061870988268,0.186447989397852
406,"Herrera","28","Mexico",81,81,"Right",72,159,0.241155609582819,0.595282742962414
407,"Raffael","33","Brazil",81,81,"Right",69,152,-0.891061870988268,0.186447989397852
408,"Nani","31","Portugal",81,81,"Right",70,150,-0.513656044131239,0.303746244407079
409,"Milner","32","England",81,81,"Right",69,154,-0.891061870988268,0.186447989397852
410,"Mathieu","34","France",81,81,"Left",74,185,0.995967263296877,0.84036697427128
411,"Joaquín","36","Spain",81,81,"Right",70,165,-0.513656044131239,0.303746244407079
412,"Gómez","21","Uruguay",80,85,"Right",73,185,0.618561436439848,0.731897343398344
413,"Havertz","19","Germany",80,89,"Left",74,183,0.995967263296877,0.84036697427128
414,"Ndombele","21","France",80,89,"Right",71,168,-0.13625021727421,0.445811738816824
415,"Aouar","20","France",80,90,"Right",69,154,-0.891061870988268,0.186447989397852
416,"Soler","21","Spain",80,87,"Right",71,168,-0.13625021727421,0.445811738816824
417,"Odriozola","22","Spain",80,88,"Right",69,146,-0.891061870988268,0.186447989397852
418,"Almirón","24","Paraguay",80,84,"Left",69,139,-0.891061870988268,0.186447989397852
419,"Dano","30","Brazil",80,80,"Left",70,152,-0.513656044131239,0.303746244407079
420,"Andrão","34","Brazil",80,80,"Right",70,165,-0.513656044131239,0.303746244407079
421,"Oyarzabal","21","Spain",80,87,"Left",71,172,-0.13625021727421,0.445811738816824
422,"Balbuena","26","Paraguay",80,83,"Right",74,187,0.995967263296877,0.84036697427128
423,"Marega","27","Mali",80,80,"Right",73,183,0.618561436439848,0.731897343398344
424,"Pavard","22","France",80,86,"Right",73,168,0.618561436439848,0.731897343398344
425,"Ndidi","21","Nigeria",80,85,"Right",72,163,0.241155609582819,0.595282742962414
426,"Onana","22","Cameroon",80,85,"Right",74,205,0.995967263296877,0.84036697427128
427,"Lo","22","Argentina",80,86,"Left",69,154,-0.891061870988268,0.186447989397852
428,"Acuña","26","Argentina",80,80,"Left",68,152,-1.2684676978453,0.102315489580169
429,"Neves","21","Portugal",80,87,"Right",71,176,-0.13625021727421,0.445811738816824
430,"Mariano","24","DominicanRepublic",80,85,"Right",71,168,-0.13625021727421,0.445811738816824
431,"Raúl","28","Brazil",80,80,"Left",74,179,0.995967263296877,0.84036697427128
432,"Caldara","24","Italy",80,86,"Right",74,176,0.995967263296877,0.84036697427128
433,"Vecino","26","Uruguay",80,81,"Right",74,179,0.995967263296877,0.84036697427128
434,"Bakayoko","23","France",80,85,"Right",74,187,0.995967263296877,0.84036697427128
435,"Dahoud","22","Germany",80,86,"Right",70,150,-0.513656044131239,0.303746244407079
436,"Rafa","25","Portugal",80,83,"Right",68,146,-1.2684676978453,0.102315489580169
437,"Baldé","23","Senegal",80,85,"Right",71,176,-0.13625021727421,0.445811738816824
438,"Rulli","26","Argentina",80,85,"Right",74,185,0.995967263296877,0.84036697427128
439,"Armani","31","Argentina",80,80,"Right",74,194,0.995967263296877,0.84036697427128
440,"Lopes","22","Portugal",80,85,"Left",69,150,-0.891061870988268,0.186447989397852
441,"Mina","22","Spain",80,85,"Right",71,170,-0.13625021727421,0.445811738816824
442,"Demirbay","24","Germany",80,84,"Left",72,159,0.241155609582819,0.595282742962414
443,"Gayà","23","Spain",80,85,"Left",68,146,-1.2684676978453,0.102315489580169
444,"Gomes","24","Portugal",80,85,"Right",74,185,0.995967263296877,0.84036697427128
445,"Tagliafico","25","Argentina",80,82,"Left",67,143,-1.64587352470233,0.0498949003918574
446,"Sanson","23","France",80,85,"Right",71,161,-0.13625021727421,0.445811738816824
447,"Pacheco","26","Spain",80,83,"Left",73,179,0.618561436439848,0.731897343398344
448,"Can","24","Germany",80,85,"Right",72,181,0.241155609582819,0.595282742962414
449,"Çalhano?lu","24","Turkey",80,84,"Right",70,168,-0.513656044131239,0.303746244407079
450,"Ginter","24","Germany",80,82,"Right",74,183,0.995967263296877,0.84036697427128
451,"Keane","25","England",80,83,"Right",75,181,1.37337309015391,0.915181804492968
452,"Paredes","24","Argentina",80,85,"Right",71,165,-0.13625021727421,0.445811738816824
453,"Stepanenko","28","Ukraine",80,80,"Left",71,168,-0.13625021727421,0.445811738816824
454,"Shaw","22","England",80,85,"Left",71,165,-0.13625021727421,0.445811738816824
455,"Feddal","28","Morocco",80,80,"Left",75,183,1.37337309015391,0.915181804492968
456,"Haller","24","France",80,83,"Right",75,201,1.37337309015391,0.915181804492968
457,"Bernard","25","Brazil",80,81,"Right",65,132,-2.40068517841638,0.00818220428633721
458,"Inui","30","Japan",80,80,"Right",67,139,-1.64587352470233,0.0498949003918574
459,"Portu","26","Spain",80,81,"Right",70,154,-0.513656044131239,0.303746244407079
460,"Batshuayi","24","Belgium",80,84,"Right",73,172,0.618561436439848,0.731897343398344
461,"Zahavi","30","Israel",80,80,"Right",72,157,0.241155609582819,0.595282742962414
462,"Vaclík","29","CzechRepublic",80,81,"Right",74,187,0.995967263296877,0.84036697427128
463,"Pope","26","England",80,83,"Right",79,168,2.88299639758202,0.998030440271784
464,"Bellerín","23","Spain",80,85,"Right",70,163,-0.513656044131239,0.303746244407079
465,"Kade?ábek","26","CzechRepublic",80,81,"Right",72,179,0.241155609582819,0.595282742962414
466,"Butland","25","England",80,85,"Right",77,209,2.12818474386796,0.983339115386145
467,"Vestergaard","25","Denmark",80,81,"Right",78,216,2.50559057072499,0.993887645754496
468,"Tarkowski","25","England",80,83,"Right",76,179,1.75077891701094,0.960008000219213
469,"Deulofeu","24","Spain",80,82,"Right",70,161,-0.513656044131239,0.303746244407079
470,"Dier","24","England",80,84,"Right",74,198,0.995967263296877,0.84036697427128
471,"Murillo","26","Colombia",80,84,"Right",72,172,0.241155609582819,0.595282742962414
472,"Badelj","29","Croatia",80,80,"Right",73,176,0.618561436439848,0.731897343398344
473,"Ismaily","28","Brazil",80,80,"Left",70,181,-0.513656044131239,0.303746244407079
474,"Schulz","25","Germany",80,81,"Left",71,172,-0.13625021727421,0.445811738816824
475,"Digne","24","France",80,84,"Left",70,163,-0.513656044131239,0.303746244407079
476,"Uth","26","Germany",80,81,"Left",73,159,0.618561436439848,0.731897343398344
477,"Tello","26","Spain",80,80,"Right",70,143,-0.513656044131239,0.303746244407079
478,"Vida","29","Croatia",80,80,"Right",72,168,0.241155609582819,0.595282742962414
479,"Muriel","27","Colombia",80,81,"Right",70,174,-0.513656044131239,0.303746244407079
480,"Aboubakar","26","Cameroon",80,82,"Right",72,181,0.241155609582819,0.595282742962414
481,"Oxlade-Chamberlain","24","England",80,85,"Right",69,154,-0.891061870988268,0.186447989397852
482,"Aurier","25","IvoryCoast",80,83,"Right",69,168,-0.891061870988268,0.186447989397852
483,"Matip","26","Cameroon",80,82,"Right",76,198,1.75077891701094,0.960008000219213
484,"Rakitskyi","28","Ukraine",80,80,"Left",73,183,0.618561436439848,0.731897343398344
485,"Enrich","28","Spain",80,80,"Right",71,170,-0.13625021727421,0.445811738816824
486,"Yarmolenko","28","Ukraine",80,80,"Left",75,183,1.37337309015391,0.915181804492968
487,"Mallo","27","Spain",80,81,"Right",69,159,-0.891061870988268,0.186447989397852
488,"Almeida","27","Portugal",80,80,"Right",73,176,0.618561436439848,0.731897343398344
489,"Didavi","28","Germany",80,80,"Left",71,170,-0.13625021727421,0.445811738816824
490,"Rodríguez","25","Switzerland",80,83,"Left",71,170,-0.13625021727421,0.445811738816824
491,"Pereyra","27","Argentina",80,80,"Right",72,170,0.241155609582819,0.595282742962414
492,"Gaspar","27","Spain",80,80,"Right",72,163,0.241155609582819,0.595282742962414
493,"Maicon","29","Brazil",80,80,"Right",75,196,1.37337309015391,0.915181804492968
494,"Blind","28","Netherlands",80,80,"Left",71,159,-0.13625021727421,0.445811738816824
495,"Zoet","27","Netherlands",80,83,"Right",74,194,0.995967263296877,0.84036697427128
496,"Ljaji?","26","Serbia",80,81,"Right",72,163,0.241155609582819,0.595282742962414
497,"Canales","27","Spain",80,80,"Left",71,163,-0.13625021727421,0.445811738816824
498,"Falqué","28","Spain",80,80,"Left",69,152,-0.891061870988268,0.186447989397852
499,"de","27","Netherlands",80,80,"Right",74,190,0.995967263296877,0.84036697427128
500,"Guaita","31","Spain",80,80,"Right",75,176,1.37337309015391,0.915181804492968
501,"Muniain","25","Spain",80,83,"Right",67,139,-1.64587352470233,0.0498949003918574
502,"Susaeta","30","Spain",80,80,"Right",70,150,-0.513656044131239,0.303746244407079
503,"Rudy","28","Germany",80,80,"Right",70,163,-0.513656044131239,0.303746244407079
504,"Trapp","27","Germany",80,81,"Right",74,190,0.995967263296877,0.84036697427128
505,"Wanyama","27","Kenya",80,82,"Right",72,192,0.241155609582819,0.595282742962414
506,"Nkoulou","28","Cameroon",80,80,"Right",72,170,0.241155609582819,0.595282742962414
507,"Boudebouz","28","Algeria",80,80,"Left",70,163,-0.513656044131239,0.303746244407079
508,"Camacho","28","Spain",80,81,"Right",72,165,0.241155609582819,0.595282742962414
509,"Ulreich","29","Germany",80,80,"Right",76,185,1.75077891701094,0.960008000219213
510,"Musacchio","27","Argentina",80,80,"Right",71,161,-0.13625021727421,0.445811738816824
511,"Stuani","31","Uruguay",80,80,"Right",73,159,0.618561436439848,0.731897343398344
512,"Gulácsi","28","Hungary",80,80,"Right",76,190,1.75077891701094,0.960008000219213
513,"Bruno","34","Spain",80,80,"Left",72,161,0.241155609582819,0.595282742962414
514,"Delph","28","England",80,80,"Left",69,172,-0.891061870988268,0.186447989397852
515,"Lallana","30","England",80,80,"Right",70,161,-0.513656044131239,0.303746244407079
516,"Marcelo","31","Brazil",80,80,"Right",75,187,1.37337309015391,0.915181804492968
517,"Coleman","29","Ireland",80,80,"Right",70,148,-0.513656044131239,0.303746244407079
518,"Pato","28","Brazil",80,80,"Right",71,179,-0.13625021727421,0.445811738816824
519,"Antunes","31","Portugal",80,80,"Left",69,152,-0.891061870988268,0.186447989397852
520,"Monreal","32","Spain",80,80,"Left",70,159,-0.513656044131239,0.303746244407079
521,"Beñat","31","Spain",80,80,"Right",70,168,-0.513656044131239,0.303746244407079
522,"Fernández","32","Argentina",80,80,"Right",70,161,-0.513656044131239,0.303746244407079
